case,role,curve_label,tokens_seen,loss,run_id,run_name,run_state,run_created_at,smoothed_loss
B4,baseline,Native expert SiLU,8178892800.0,2.6238701343536377,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.78431146124705
B4,baseline,Native expert SiLU,8231321600.0,2.699900388717652,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7812989590364876
B4,baseline,Native expert SiLU,8283750400.0,2.653614044189453,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7767420795098325
B4,baseline,Native expert SiLU,8336179200.0,2.637854814529419,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7717854052225017
B4,baseline,Native expert SiLU,8388608000.0,2.735656976699829,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.770496036807584
B4,baseline,Native expert SiLU,8441036800.0,2.7111034393310547,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.768376405747017
B4,baseline,Native expert SiLU,8493465600.0,2.6814911365509038,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7652756032376367
B4,baseline,Native expert SiLU,8545894400.0,2.7762393951416016,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7656668842195877
B4,baseline,Native expert SiLU,8598323200.0,2.70334267616272,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.763442628456489
B4,baseline,Native expert SiLU,8650752000.0,2.706001281738281,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7613926345542548
B4,baseline,Native expert SiLU,8703180800.0,2.6449692249298096,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7572376609430296
B4,baseline,Native expert SiLU,8755609600.0,2.666799306869507,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.754010054262979
B4,baseline,Native expert SiLU,8808038400.0,2.69744086265564,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.751991186244124
B4,baseline,Native expert SiLU,8860467200.0,2.6487479209899902,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.748306591848105
B4,baseline,Native expert SiLU,8912896000.0,2.707639694213867,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.746855252404726
B4,baseline,Native expert SiLU,8965324800.0,2.729417324066162,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.746232919384976
B4,baseline,Native expert SiLU,9017753600.0,2.7663393020629883,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7469504854630853
B4,baseline,Native expert SiLU,9070182400.0,2.6281538009643555,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.74271081329762
B4,baseline,Native expert SiLU,9122611200.0,2.666435480117798,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.739988663194201
B4,baseline,Native expert SiLU,9175040000.0,2.5931379795074463,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7347477866602024
B4,baseline,Native expert SiLU,9227468800.0,2.696133136749268,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7333696888025276
B4,baseline,Native expert SiLU,9279897600.0,2.6569435596466064,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.730642157021116
B4,baseline,Native expert SiLU,9332326400.0,2.6298511028289795,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.727045078291273
B4,baseline,Native expert SiLU,9384755200.0,2.729627847671509,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7271372533843525
B4,baseline,Native expert SiLU,9437184000.0,2.6716501712799072,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7251570042003475
B4,baseline,Native expert SiLU,9489612800.0,2.788512706756592,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7274180724261536
B4,baseline,Native expert SiLU,9542041600.0,2.6187756061553955,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7235407887950562
B4,baseline,Native expert SiLU,9594470400.0,2.669517517089844,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7216127807677077
B4,baseline,Native expert SiLU,9646899200.0,2.6170897483825684,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7178825134380835
B4,baseline,Native expert SiLU,9699328000.0,2.738736867904663,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7186267734865335
B4,baseline,Native expert SiLU,9751756800.0,2.715853691101074,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7185278064130682
B4,baseline,Native expert SiLU,9804185600.0,2.582888603210449,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7136870504880144
B4,baseline,Native expert SiLU,9856614400.0,2.7310662269592285,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.714307286743383
B4,baseline,Native expert SiLU,9909043200.0,2.6003997325897217,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7102421001700434
B4,baseline,Native expert SiLU,9961472000.0,2.677445888519287,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7090716534841355
B4,baseline,Native expert SiLU,10013900800.0,2.676385402679444,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7079051311328186
B4,baseline,Native expert SiLU,10066329600.0,2.680919885635376,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7069420689505996
B4,baseline,Native expert SiLU,10118758400.0,2.632542371749878,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.704286857429572
B4,baseline,Native expert SiLU,10171187200.0,2.660888195037842,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7027380254757425
B4,baseline,Native expert SiLU,10223616000.0,2.6918063163757324,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7023478894800466
B4,baseline,Native expert SiLU,10276044800.0,2.822582960128784,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.706638895449558
B4,baseline,Native expert SiLU,10328473600.0,2.5997748374938965,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.702825080494073
B4,baseline,Native expert SiLU,10380902400.0,2.5793144702911377,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6984171755224273
B4,baseline,Native expert SiLU,10433331200.0,2.6807565689086914,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.697786895455257
B4,baseline,Native expert SiLU,10485760000.0,2.70349383354187,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.697990567356185
B4,baseline,Native expert SiLU,10538188800.0,2.689550876617432,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6976893676883558
B4,baseline,Native expert SiLU,10590617600.0,2.6554901599884038,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6961833424398813
B4,baseline,Native expert SiLU,10643046400.0,2.6650760173797607,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6950731695360166
B4,baseline,Native expert SiLU,10695475200.0,2.6837003231048584,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6946672900229665
B4,baseline,Native expert SiLU,10747904000.0,2.724065065383911,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6957164517100147
B4,baseline,Native expert SiLU,10800332800.0,2.737738132476806,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6972161412934805
B4,baseline,Native expert SiLU,10852761600.0,2.7891666889190674,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.7004977158509895
B4,baseline,Native expert SiLU,10905190400.0,2.65191650390625,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6987639266218055
B4,baseline,Native expert SiLU,10957619200.0,2.661022901535034,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.697417007099332
B4,baseline,Native expert SiLU,11010048000.0,2.643593072891236,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6954961131226964
B4,baseline,Native expert SiLU,11062476800.0,2.618501663208008,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.692748298841717
B4,baseline,Native expert SiLU,11114905600.0,2.636995553970337,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6907585685594553
B4,baseline,Native expert SiLU,11167334400.0,2.624462127685547,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6883925498761183
B4,baseline,Native expert SiLU,11219763200.0,2.62055778503418,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6859716307607004
B4,baseline,Native expert SiLU,11272192000.0,2.6100378036499023,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6832616684871127
B4,baseline,Native expert SiLU,11324620800.0,2.6216557025909424,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.681063045689358
B4,baseline,Native expert SiLU,11377049600.0,2.606283187866211,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.678394266816547
B4,baseline,Native expert SiLU,11429478400.0,2.6883084774017334,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6787480898448406
B4,baseline,Native expert SiLU,11481907200.0,2.651972770690918,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6777925196130843
B4,baseline,Native expert SiLU,11534336000.0,2.5933334827423096,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6747783056284606
B4,baseline,Native expert SiLU,11586764800.0,2.6020636558532715,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6721832308755396
B4,baseline,Native expert SiLU,11639193600.0,2.663116693496704,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6718596600088578
B4,baseline,Native expert SiLU,11691622400.0,2.7470479011535645,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6745430134584645
B4,baseline,Native expert SiLU,11744051200.0,2.644686698913574,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.673477487208524
B4,baseline,Native expert SiLU,11796480000.0,2.6047701835632324,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6710254285163284
B4,baseline,Native expert SiLU,11848908800.0,2.576641082763672,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6676569954221585
B4,baseline,Native expert SiLU,11901337600.0,2.7091386318206787,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.669137411647231
B4,baseline,Native expert SiLU,11953766400.0,2.583440065383911,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.666079004292347
B4,baseline,Native expert SiLU,12006195200.0,2.575265645980835,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.662838014283995
B4,baseline,Native expert SiLU,12058624000.0,2.6168792247772217,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6611978153049365
B4,baseline,Native expert SiLU,12111052800.0,2.6664047241210938,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.661383641925175
B4,baseline,Native expert SiLU,12163481600.0,2.579519033432007,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.658462019125434
B4,baseline,Native expert SiLU,12215910400.0,2.599026918411255,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6563408711892538
B4,baseline,Native expert SiLU,12268339200.0,2.561410427093506,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6529529486795793
B4,baseline,Native expert SiLU,12320768000.0,2.661550998687744,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6532597999477834
B4,baseline,Native expert SiLU,12373196800.0,2.6177377700805664,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.651992072974389
B4,baseline,Native expert SiLU,12425625600.0,2.6383824348449707,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.651506365783125
B4,baseline,Native expert SiLU,12478054400.0,2.681193351745605,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6525658489546693
B4,baseline,Native expert SiLU,12530483200.0,2.6153721809387207,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6512384637697703
B4,baseline,Native expert SiLU,12582912000.0,2.631747245788574,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.650542851979807
B4,baseline,Native expert SiLU,12635340800.0,2.640171766281128,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6501727237767527
B4,baseline,Native expert SiLU,12687769600.0,2.7079546451568604,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6522348722683207
B4,baseline,Native expert SiLU,12740198400.0,2.6102278232574463,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6507357048698683
B4,baseline,Native expert SiLU,12792627200.0,2.6246442794799805,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.649804541761659
B4,baseline,Native expert SiLU,12845056000.0,2.6335740089416504,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.649225298843239
B4,baseline,Native expert SiLU,12897484800.0,2.5703272819519043,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6464095491652406
B4,baseline,Native expert SiLU,12949913600.0,2.619260311126709,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.645440634339787
B4,baseline,Native expert SiLU,13002342400.0,2.659769058227539,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6459519938965643
B4,baseline,Native expert SiLU,13054771200.0,2.6903200149536133,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.647535420780118
B4,baseline,Native expert SiLU,13107200000.0,2.6408615112304688,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6472972391450673
B4,baseline,Native expert SiLU,13159628800.0,2.677443027496338,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6483730962728838
B4,baseline,Native expert SiLU,13212057600.0,2.5675604343414307,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6454890158387068
B4,baseline,Native expert SiLU,13264486400.0,2.6683645248413086,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.646305407804513
B4,baseline,Native expert SiLU,13316915200.0,2.545365333557129,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6427030107765797
B4,baseline,Native expert SiLU,13369344000.0,2.594137191772461,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6409697708979283
B4,baseline,Native expert SiLU,13421772800.0,2.610646963119507,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6398875962172172
B4,baseline,Native expert SiLU,13474201600.0,2.5385546684265137,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6362711788465463
B4,baseline,Native expert SiLU,13526630400.0,2.657557964324951,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6370308716971156
B4,baseline,Native expert SiLU,13579059200.0,2.5989315509796143,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.635671165151005
B4,baseline,Native expert SiLU,13631488000.0,2.6555747985839844,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.636381495418331
B4,baseline,Native expert SiLU,13683916800.0,2.6157383918762207,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.635644774592614
B4,baseline,Native expert SiLU,13736345600.0,2.5784149169921875,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6336023284138688
B4,baseline,Native expert SiLU,13788774400.0,2.5955610275268555,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6322446925068625
B4,baseline,Native expert SiLU,13841203200.0,2.622358560562134,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6318918715623467
B4,baseline,Native expert SiLU,13893632000.0,2.639007806777954,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.632145828418063
B4,baseline,Native expert SiLU,13946060800.0,2.563842535018921,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.629708188234283
B4,baseline,Native expert SiLU,13998489600.0,2.64100980758667,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6301115257617167
B4,baseline,Native expert SiLU,14050918400.0,2.6120693683624268,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.629467628729965
B4,baseline,Native expert SiLU,14103347200.0,2.6315062046051025,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.629540382388297
B4,baseline,Native expert SiLU,14155776000.0,2.561936378479004,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.627127698777996
B4,baseline,Native expert SiLU,14208204800.0,2.647543430328369,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6278563050447197
B4,baseline,Native expert SiLU,14260633600.0,2.600067138671875,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6268645521547334
B4,baseline,Native expert SiLU,14313062400.0,2.58237361907959,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.625276738729046
B4,baseline,Native expert SiLU,14365491200.0,2.622312545776367,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6251709512114267
B4,baseline,Native expert SiLU,14417920000.0,2.5323588848114014,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.621858630365135
B4,baseline,Native expert SiLU,14470348800.0,2.689402341842652,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6242691622306644
B4,baseline,Native expert SiLU,14522777600.0,2.502422571182251,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.619920643560261
B4,baseline,Native expert SiLU,14575206400.0,2.574604749679565,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.618303388543845
B4,baseline,Native expert SiLU,14627635200.0,2.615891218185425,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6182173018692034
B4,baseline,Native expert SiLU,14680064000.0,2.6144912242889404,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6180843238532763
B4,baseline,Native expert SiLU,14732492800.0,2.5477957725524902,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.615575832848176
B4,baseline,Native expert SiLU,14784921600.0,2.536287784576416,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.612746163546122
B4,baseline,Native expert SiLU,14837350400.0,2.510326623916626,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.609090966659112
B4,baseline,Native expert SiLU,14889779200.0,2.582548141479492,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.608143693782081
B4,baseline,Native expert SiLU,14942208000.0,2.67093563079834,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6103846420771184
B4,baseline,Native expert SiLU,14994636800.0,2.5750911235809326,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.609125070325424
B4,baseline,Native expert SiLU,15047065600.0,2.48655104637146,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6047505906860344
B4,baseline,Native expert SiLU,15099494400.0,2.577144145965576,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.603765358852649
B4,baseline,Native expert SiLU,15151923200.0,2.533698797225952,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6012647903198487
B4,baseline,Native expert SiLU,15204352000.0,2.6024677753448486,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.601307723017402
B4,baseline,Native expert SiLU,15256780800.0,2.608649253845215,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6015697310358408
B4,baseline,Native expert SiLU,15309209600.0,2.614332914352417,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6020252295480963
B4,baseline,Native expert SiLU,15361638400.0,2.665556669235229,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6042925695636026
B4,baseline,Native expert SiLU,15414067200.0,2.611928224563598,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.604565074424367
B4,baseline,Native expert SiLU,15466496000.0,2.571350336074829,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.603379691160028
B4,baseline,Native expert SiLU,15518924800.0,2.584956407546997,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6027221923160138
B4,baseline,Native expert SiLU,15571353600.0,2.5838234424591064,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6020477248082
B4,baseline,Native expert SiLU,15623782400.0,2.558807134628296,zuls4fd0,poly-b4-100b-rack-0801-b4-27a4b-native:rank_0,crashed,2026-08-01T17:14:07Z,2.6005045342100988
